date,eur_usd_rate,previous_eur_pricing,percent_change_pricing,5_days_rolling_mean_pricing,10_days_rolling_mean_pricing,60_days_rolling_mean_pricing,120_days_rolling_mean_pricing,5_days_exp_rolling_mean_pricing,10_days_exp_rolling_mean_pricing,60_days_exp_rolling_mean_pricing,120_days_exp_rolling_mean_pricing
2013-05-27,1.2939,1.2939,0.0,1.2893800000000013,1.2904199999999997,1.2997833333333342,1.3128466666666678,1.2909678952027068,1.2926700047680284,1.3026964093433537,1.3037778543363787
2013-05-28,1.2938,1.2939,-0.007728572532652367,1.2911000000000012,1.2900799999999997,1.2995200000000007,1.3128075000000012,1.2919452634684714,1.2928936402647504,1.3024080024796372,1.3036145840167692
2013-05-29,1.2952,1.2938,0.10820837842014575,1.2925400000000011,1.2896899999999998,1.2992016666666675,1.3127083333333345,1.292563508978981,1.2930584329438866,1.302125772890141,1.3034523594875667
2013-05-30,1.2944,1.2952,-0.06176652254477394,1.2931200000000014,1.2905699999999996,1.2991216666666674,1.3125916666666677,1.2934423393193208,1.293447808772271,1.3018986983691527,1.3033159568514086
2013-05-31,1.3006,1.2944,0.4789864029666242,1.2942400000000014,1.2911099999999995,1.2990166666666672,1.3124908333333345,1.293761559546214,1.2936209344500398,1.3016528394062297,1.303168585663782
2013-06-03,1.3008,1.3006,0.015377518068582037,1.2955800000000015,1.2924799999999996,1.2989700000000006,1.3124358333333346,1.2960410396974762,1.2948898554591235,1.3016183200814353,1.3031261297023973
2013-06-04,1.3092,1.3008,0.6457564575645728,1.2969600000000014,1.2940299999999998,1.2989250000000006,1.312521666666668,1.2976273597983177,1.2959644271938284,1.3015914899148309,1.3030876812775645
2013-06-05,1.3067,1.3092,-0.1909563091964518,1.3000400000000014,1.2962899999999997,1.2990616666666672,1.312656666666668,1.3014849065322118,1.2983708949767685,1.3018409492618854,1.3031887113390923
2013-06-06,1.3118,1.3067,0.39029616591414285,1.3023400000000014,1.2977299999999996,1.299023333333334,1.3127183333333348,1.3032232710214746,1.299885277708265,1.30200026240084,1.3032467491681983
2013-06-07,1.326,1.3118,1.0824820856837924,1.3058200000000013,1.3000299999999996,1.2992300000000008,1.3127833333333347,1.3060821806809833,1.3020515908522168,1.3023215652729436,1.3033881252150048
2013-06-10,1.3209,1.326,-0.38461538461539246,1.3109000000000015,1.3032399999999995,1.2995750000000006,1.3129358333333345,1.3127214537873222,1.3064058470609046,1.3030979073951423,1.303761875211451
2013-06-11,1.3273,1.3209,0.4845181315769522,1.3149200000000014,1.3059399999999994,1.2999550000000004,1.3130425000000012,1.3154476358582148,1.3090411475952854,1.3036815825625148,1.3040451500013444
2013-06-12,1.3277,1.3273,0.030136367060964217,1.3185400000000016,1.3092899999999994,1.3005150000000003,1.313136666666668,1.3193984239054766,1.3123609389415969,1.3044559569047272,1.3044295276872726
2013-06-13,1.3315,1.3277,0.2862092340136931,1.3227400000000016,1.3125399999999994,1.3008333333333337,1.3132191666666677,1.3221656159369846,1.3151498591340338,1.3052180566783427,1.3048141635932682
2013-06-14,1.3303,1.3315,-0.09012392039052707,1.3266800000000016,1.3162499999999995,1.301476666666667,1.3132300000000012,1.3252770772913232,1.3181226120187548,1.3060797597380691,1.3052552517983382
2013-06-17,1.3337,1.3303,0.255581447793736,1.3275400000000015,1.3192199999999994,1.3020750000000005,1.3132775000000012,1.3269513848608823,1.3203366825607992,1.3068738659761652,1.305669214578531
2013-06-18,1.3374,1.3337,0.277423708480154,1.3301000000000016,1.3225099999999994,1.3027283333333337,1.313384166666668,1.3292009232405881,1.3227663766406539,1.3077534113539957,1.306132533345828
2013-06-19,1.3406,1.3374,0.2392702258112825,1.3321200000000015,1.3253299999999995,1.303501666666667,1.3135141666666679,1.331933948827059,1.325427035433262,1.3087254306538647,1.3066493509764756
2013-06-20,1.32,1.3406,-1.536625391615691,1.3347000000000016,1.3287199999999995,1.3042650000000005,1.3136308333333344,1.3348226325513726,1.328185756263578,1.3097704985012788,1.3072105187289307
2013-06-21,1.318,1.32,-0.15151515151515166,1.3324000000000016,1.3295399999999995,1.3047066666666671,1.313645000000001,1.3298817550342485,1.3266974369429274,1.3101058919930402,1.3074219151135764
2013-06-24,1.3086,1.318,-0.7132018209408251,1.3299400000000015,1.3287399999999994,1.3052383333333337,1.3136333333333345,1.3259211700228324,1.325116084771486,1.310364715206383,1.3075967594918645
2013-06-25,1.3134,1.3086,0.3668042182485034,1.3249200000000014,1.3275099999999995,1.3057683333333336,1.313486666666668,1.3201474466818883,1.3221131602675795,1.3103068556914197,1.3076133419796023
2013-06-26,1.3024,1.3134,-0.8375209380234429,1.3201200000000015,1.3261199999999995,1.306316666666667,1.3135133333333344,1.3178982977879257,1.3205289493098376,1.3104082702589142,1.307708989219609
2013-06-27,1.3032,1.3024,0.06142506142505466,1.3124800000000014,1.3235899999999996,1.3066233333333337,1.3135233333333347,1.3127321985252838,1.3172327767080487,1.310145704020917,1.3076212373316816
2013-06-28,1.308,1.3032,0.3683241252302132,1.3091200000000014,1.3207599999999995,1.3069633333333337,1.3135175000000012,1.309554799016856,1.3146813627611307,1.3099179760202313,1.3075481590286786
2013-07-01,1.3037,1.308,-0.3287461773700283,1.3071200000000016,1.3185299999999995,1.3074000000000006,1.3135125000000012,1.309036532677904,1.3134665695318342,1.3098550915605516,1.3075556274744855
2013-07-02,1.3017,1.3037,-0.15340952673161015,1.3061400000000014,1.3155299999999996,1.3075550000000007,1.3134966666666679,1.3072576884519362,1.3116908296169552,1.3096532852798777,1.307491898094742
2013-07-03,1.2959,1.3017,-0.4455711761542619,1.3038000000000016,1.3119599999999996,1.3075450000000006,1.313416666666668,1.3054051256346242,1.3098743151411452,1.3093925218280784,1.3073961642419365
2013-07-04,1.2984,1.2959,0.19291612007098902,1.3025000000000015,1.3074899999999996,1.3074100000000006,1.3131541666666677,1.302236750423083,1.3073335305700278,1.3089501440632232,1.3072061449982681
2013-07-05,1.2883,1.2984,-0.7778804682686382,1.3015400000000017,1.3053299999999997,1.3072400000000006,1.3128566666666677,1.3009578336153886,1.3057092522845681,1.3086042377004945,1.3070605888825944
2013-07-08,1.285,1.2883,-0.25615151750369325,1.2976000000000016,1.3023599999999997,1.3068466666666676,1.3124866666666677,1.2967385557435924,1.3025439336873739,1.3079385249890028,1.3067504965043697
2013-07-09,1.2857,1.285,0.0544747081712175,1.2938600000000018,1.2999999999999996,1.3065100000000007,1.3121308333333344,1.2928257038290616,1.2993541275623968,1.307186442202478,1.3063909841654546
2013-07-10,1.2813,1.2857,-0.34222602473360497,1.2906600000000017,1.2972299999999997,1.3061366666666676,1.3117050000000008,1.2904504692193743,1.2968715589146882,1.3064819686876425,1.3060489844271828
2013-07-11,1.3044,1.2813,1.8028564738936936,1.2877400000000017,1.2951199999999996,1.305610000000001,1.3112791666666674,1.2874003128129163,1.2940403663847448,1.305656330370015,1.3056399103044196
2013-07-12,1.3034,1.3044,-0.07666360012267034,1.2889400000000015,1.2952399999999995,1.3054683333333343,1.3110466666666671,1.293066875208611,1.295923936132973,1.3056151392103423,1.3056194159192227
2013-07-15,1.3012,1.3034,-0.1687893202393724,1.2919600000000018,1.2947799999999996,1.3054500000000009,1.310810833333334,1.296511250139074,1.2972832204724325,1.305542511695249,1.3055827313585746
2013-07-16,1.3118,1.3012,0.8146326467875935,1.2952000000000017,1.2945299999999995,1.3052783333333342,1.3105458333333337,1.298074166759383,1.2979953622047176,1.305400134262618,1.3055102895179371
2013-07-17,1.3136,1.3118,0.1372160390303418,1.3004200000000015,1.2955399999999995,1.3054133333333342,1.310353333333334,1.3026494445062555,1.3005052963493144,1.3056099659261386,1.3056142516746654
2013-07-18,1.3093,1.3136,-0.32734470158344947,1.3068800000000016,1.2973099999999995,1.3056566666666674,1.3100758333333338,1.3062996296708371,1.30288615155853,1.3058719342564291,1.3057462475147537
2013-07-19,1.3123,1.3093,0.22913006950279644,1.3078600000000014,1.2983999999999996,1.3058016666666672,1.309783333333334,1.3072997531138915,1.3040523058206155,1.305984329854579,1.3058049872252537
2013-07-22,1.3166,1.3123,0.3276689781299985,1.3096400000000012,1.3007999999999995,1.3058733333333337,1.3095250000000005,1.3089665020759278,1.3055518865805034,1.3061914010068878,1.3059123428083073
2013-07-23,1.318,1.3166,0.10633449794926841,1.3127200000000014,1.3039599999999996,1.306151666666667,1.3092125000000006,1.311511001383952,1.307560634474957,1.3065326665476455,1.306088998299079
2013-07-24,1.3246,1.318,0.5007587253414217,1.3139600000000016,1.3071899999999994,1.3062633333333336,1.3089041666666674,1.3136740009226346,1.3094587009340557,1.3069086446936244,1.3062858743602515
2013-07-25,1.3202,1.3246,-0.3321757511701615,1.3161600000000016,1.3115199999999994,1.3065533333333337,1.3085725000000008,1.31731600061509,1.312211664400591,1.307488689129899,1.3065885871807432
2013-07-26,1.326,1.3202,0.4393273746402081,1.3183400000000016,1.3130999999999995,1.306571666666667,1.3082808333333342,1.3182773337433933,1.3136640890550288,1.3079054534207217,1.3068135692108136
2013-07-29,1.327,1.326,0.07541478129712592,1.3210800000000016,1.3153599999999996,1.306815,1.3080500000000008,1.3208515558289289,1.3159069819541143,1.3084987172429932,1.3071307002982382
2013-07-30,1.3284,1.327,0.10550113036925908,1.3231600000000017,1.3179399999999997,1.3070866666666667,1.3078441666666676,1.322901037219286,1.3179238943260934,1.3091053166776492,1.307459118475127
2013-07-31,1.3275,1.3284,-0.06775067750678432,1.3252400000000015,1.3195999999999997,1.3073816666666669,1.307625833333334,1.3247340248128574,1.3198286408122581,1.309737929245595,1.3078052487482654
2013-08-01,1.3236,1.3275,-0.2937853107344477,1.3258200000000016,1.3209899999999997,1.307615,1.307543333333334,1.325656016541905,1.3212234333918476,1.3103202922211494,1.3081307818268066
2013-08-02,1.3203,1.3236,-0.24932003626473861,1.3265000000000016,1.3224199999999997,1.3077716666666668,1.3074141666666672,1.3249706776946035,1.3216555364115115,1.3107556924761936,1.3083864713833886
2013-08-05,1.3257,1.3203,0.40899795501023034,1.3253600000000012,1.3232199999999996,1.30813,1.307218333333334,1.3234137851297358,1.321409075245782,1.3110686205917281,1.3085833892117624
2013-08-06,1.328,1.3257,0.17349324884966194,1.3251000000000013,1.3241299999999998,1.3086033333333333,1.3070325000000007,1.3241758567531574,1.3221892433829125,1.3115483379493764,1.308866308398345
2013-08-07,1.3305,1.328,0.18825301204818876,1.3250200000000014,1.3251299999999997,1.3091083333333333,1.3069933333333341,1.3254505711687719,1.3232457445860195,1.3120877367051347,1.3091825677636617
2013-08-08,1.336,1.3305,0.41337842916197365,1.3256200000000014,1.3257199999999998,1.3098433333333332,1.3069766666666673,1.3271337141125148,1.324564700115834,1.3126914174689008,1.3095349220155021
2013-08-09,1.3373,1.336,0.09730538922154616,1.3281000000000014,1.3272999999999997,1.3106266666666666,1.3069833333333343,1.3300891427416768,1.3266438455493188,1.3134556332895926,1.3099723613210312
2013-08-12,1.328,1.3373,-0.695431092499803,1.3315000000000015,1.3284299999999998,1.3114666666666666,1.3070033333333342,1.3324927618277846,1.3285813281767154,1.314237415804688,1.3104240578281219
2013-08-13,1.329,1.328,0.0753012048192688,1.3319600000000016,1.3285299999999998,1.312178333333333,1.3069283333333344,1.3309951745518567,1.3284756321445852,1.3146886480733866,1.3107145692689794
2013-08-14,1.3243,1.329,-0.3536493604213639,1.3321600000000013,1.3285899999999997,1.3128849999999994,1.307015000000001,1.3303301163679047,1.3285709717546605,1.3151578727267181,1.3110168077934592
2013-08-15,1.3297,1.3243,0.4077625915578095,1.3309200000000014,1.3282699999999998,1.3134183333333327,1.307062500000001,1.3283200775786033,1.3277944314356314,1.3154576146045305,1.3112363646894352
2013-08-16,1.334,1.3297,0.3233812138076235,1.3296600000000014,1.3288799999999998,1.3140999999999996,1.3070566666666676,1.328780051719069,1.3281408984473346,1.3159245780601196,1.3115415487441553
2013-08-19,1.3344,1.334,0.02998500749624857,1.3290000000000015,1.33025,1.314768333333333,1.3072758333333343,1.3305200344793795,1.3292061896387284,1.3165172148450337,1.3119127628145
2013-08-20,1.3392,1.3344,0.359712230215821,1.3302800000000015,1.3311199999999999,1.3154433333333333,1.3074816666666675,1.3318133563195864,1.330150518795323,1.3171035356697867,1.3122844526853348
2013-08-21,1.3384,1.3392,-0.05973715651134349,1.3323200000000015,1.33224,1.3161999999999998,1.3077008333333342,1.3342755708797243,1.3317958790143551,1.3178280099101216,1.312729337764916
2013-08-22,1.3323,1.3384,-0.4557680812910935,1.3351400000000013,1.33303,1.3169199999999999,1.308020833333334,1.335650380586483,1.3329966282844723,1.3185025013884784,1.3131536462316118
2013-08-23,1.3355,1.3323,0.2401861442617931,1.3356600000000012,1.33266,1.3175516666666667,1.3082841666666674,1.3345335870576553,1.3328699685963863,1.3189548783921348,1.3134701148889407
2013-08-26,1.3361,1.3355,0.04492699363535425,1.3359600000000014,1.3324799999999999,1.3181333333333332,1.3085516666666672,1.3348557247051036,1.333348156124316,1.3194973413956712,1.313834245221355
2013-08-27,1.3338,1.3361,-0.17214280368235677,1.3363000000000014,1.33329,1.3187216666666666,1.3088233333333337,1.335270483136736,1.3338484913744402,1.320041690858108,1.3142022742259607
2013-08-28,1.3347,1.3338,0.06747638326584951,1.3352200000000014,1.33377,1.3191316666666666,1.3090966666666672,1.3347803220911574,1.3338396747609056,1.3204927829611208,1.3145262035775978
2013-08-29,1.3266,1.3347,-0.6068779501011461,1.3344800000000014,1.3348099999999998,1.319598333333333,1.3093108333333339,1.3347535480607715,1.33399609753165,1.320958593355838,1.3148596547581333
2013-08-30,1.3235,1.3266,-0.23368008442636082,1.3333400000000013,1.3344999999999998,1.3198449999999997,1.3095375000000007,1.332035698707181,1.3326513525258954,1.3211435575081056,1.3150537100513875
2013-09-02,1.3207,1.3235,-0.21156025689459115,1.3309400000000013,1.3334499999999996,1.319803333333333,1.3096891666666675,1.3291904658047873,1.3309874702484596,1.3212208179176759,1.3151933181497115
2013-09-03,1.3172,1.3207,-0.2650109790262784,1.3278600000000016,1.3320799999999997,1.3197999999999999,1.3098775000000005,1.326360310536525,1.329117021112376,1.3212037419203748,1.3152843376844272
2013-09-04,1.3171,1.3172,-0.007591861524444958,1.3245400000000014,1.3298799999999997,1.3196316666666665,1.310073333333334,1.3233068736910165,1.3269502900010348,1.3210724716934772,1.3153160015243541
2013-09-05,1.3202,1.3171,0.23536557588642493,1.3210200000000014,1.3277499999999995,1.3194549999999998,1.3101441666666673,1.321237915794011,1.3251593281826648,1.3209422267199205,1.315345489102464
2013-09-06,1.3117,1.3202,-0.6438418421451259,1.3197400000000015,1.3265399999999996,1.3192666666666664,1.3103716666666674,1.320891943862674,1.3242576321494528,1.3209178914176278,1.3154257289520102
2013-09-09,1.3194,1.3117,0.587024472059146,1.3173800000000013,1.3241599999999996,1.3189566666666663,1.310515833333334,1.3178279625751161,1.3219744263040976,1.320615665469509,1.3153641466552828
2013-09-10,1.324,1.3194,0.34864332272246173,1.3171200000000014,1.3224899999999997,1.3187183333333332,1.3107233333333341,1.3183519750500774,1.3215063487942615,1.3205758075852625,1.3154308549750302
2013-09-11,1.3268,1.324,0.21148036253775782,1.3184800000000014,1.3215099999999995,1.3184949999999998,1.3109983333333342,1.320234650033385,1.3219597399225775,1.3206880761890243,1.3155724937357736
2013-09-12,1.329,1.3268,0.16581248115767108,1.3204200000000015,1.3207199999999997,1.318265,1.3112650000000008,1.3224231000222568,1.3228397872093816,1.3208884671336463,1.3157580723517113
2013-09-13,1.3295,1.329,0.03762227238524793,1.3221800000000015,1.32096,1.3184150000000001,1.3115608333333342,1.3246154000148378,1.3239598258985847,1.3211544190309037,1.3159769471888731
2013-09-16,1.3357,1.3295,0.4663407295976085,1.3257400000000015,1.3215599999999998,1.3186066666666667,1.3119225000000008,1.3262436000098918,1.3249671302806603,1.321428044636448,1.3162004687229414
2013-09-17,1.3356,1.3357,-0.00748671108783492,1.3290000000000015,1.3230599999999997,1.3190583333333334,1.312413333333334,1.329395733339928,1.326918561138722,1.3218959775991874,1.3165227750250417
2013-09-18,1.3352,1.3356,-0.029949086552856843,1.3313200000000016,1.3248999999999997,1.3194283333333334,1.3128725000000008,1.3314638222266186,1.328497004568045,1.3223452898090502,1.3168381010576857
2013-09-19,1.3545,1.3352,1.44547633313362,1.3330000000000015,1.3267099999999998,1.319975,1.3132991666666674,1.3327092148177457,1.3297157310102186,1.32276675571695,1.3171416035195422
2013-09-20,1.3514,1.3545,-0.22886674049465505,1.3381000000000016,1.3301399999999997,1.32083,1.3138966666666674,1.3399728098784973,1.3342219617356332,1.3238071899557384,1.3177590976762439
2013-09-23,1.3508,1.3514,-0.04439840165753544,1.342480000000002,1.3341099999999997,1.3215533333333331,1.3144766666666674,1.3437818732523317,1.3373452414200635,1.3247118722522715,1.3183151456485374
2013-09-24,1.3473,1.3508,-0.2591057151317781,1.3455000000000017,1.3372499999999996,1.3223383333333332,1.3149466666666674,1.346121248834888,1.33979156116187,1.3255672207030165,1.318852085389884
2013-09-25,1.3504,1.3473,0.23008980924813352,1.347840000000002,1.3395799999999998,1.3230983333333333,1.3153216666666672,1.3465141658899253,1.3411567318597117,1.3262797708439011,1.3193222988545141
2013-09-26,1.3499,1.3504,-0.03702606635070682,1.3508800000000019,1.3419399999999997,1.3240066666666663,1.315708333333334,1.347809443926617,1.342837326067037,1.327070598029347,1.3198359798651833
2013-09-27,1.3537,1.3499,0.2815023335061711,1.3499600000000018,1.3440299999999996,1.3248649999999997,1.3160525000000005,1.348506295951078,1.344121448600303,1.3278191030119912,1.320332905817825
2013-09-30,1.3505,1.3537,-0.23638915564747506,1.350420000000002,1.3464499999999997,1.3259549999999998,1.3164008333333337,1.3502375306340522,1.345863003400248,1.328667657011598,1.3208844280357124
2013-10-01,1.3554,1.3505,0.36282858200665713,1.350360000000002,1.3479299999999999,1.3270466666666665,1.3167783333333338,1.3503250204227015,1.3467060936911117,1.329383471535808,1.321373941621899
2013-10-02,1.3515,1.3554,-0.2877379371403287,1.351980000000002,1.34991,1.328208333333333,1.3171725000000005,1.352016680281801,1.3482868039290912,1.33023647246906,1.321936355809967
2013-10-03,1.3594,1.3515,0.5845357010728833,1.352200000000002,1.3515399999999997,1.329378333333333,1.3174941666666669,1.3518444535212006,1.3488710213965291,1.33093363730614,1.3224250110858355
2013-10-04,1.3593,1.3594,-0.007356186552890172,1.354100000000002,1.3520299999999996,1.3302949999999996,1.3178816666666668,1.3543629690141339,1.3507853811426145,1.331866960673152,1.323036167927392
2013-10-07,1.3572,1.3593,-0.15449128227764225,1.355220000000002,1.3528199999999997,1.3312266666666663,1.3183383333333334,1.3560086460094225,1.352333493662139,1.3327664045855074,1.3236355701104106
2013-10-08,1.3576,1.3572,0.02947244326554347,1.3565600000000022,1.3534599999999997,1.3321599999999998,1.3187191666666669,1.3564057640062817,1.3532183129962954,1.3335675060745071,1.3241903540755278
2013-10-09,1.3515,1.3576,-0.449322333529758,1.3570000000000022,1.3544899999999997,1.3329233333333332,1.3191683333333335,1.3568038426708544,1.3540149833606052,1.334355456695015,1.3247425796279986
2013-10-10,1.3532,1.3515,0.12578616352201516,1.3570000000000022,1.3545999999999996,1.333555,1.3196058333333334,1.355035895113903,1.353557713658677,1.334917572868949,1.3251848510391062
2013-10-11,1.3566,1.3532,0.2512562814070403,1.355760000000002,1.3549299999999995,1.3342866666666668,1.3200441666666665,1.3544239300759355,1.3534926748116447,1.3355169967093115,1.3256479113525095
2013-10-14,1.3564,1.3566,-0.014742739200941912,1.3552200000000019,1.3552199999999996,1.3350250000000004,1.3204491666666665,1.3551492867172905,1.3540576430277091,1.3362082427188422,1.3261595161235424
2013-10-15,1.3493,1.3564,-0.523444411677979,1.355060000000002,1.3558099999999995,1.3356883333333336,1.3209199999999999,1.3555661911448604,1.3544835261135801,1.3368702675477324,1.3266593588322444
2013-10-16,1.3561,1.3493,0.5039650188986986,1.353400000000002,1.3551999999999995,1.3362100000000003,1.3212366666666666,1.3534774607632403,1.3535410668202017,1.3372777997592822,1.3270335843060916
2013-10-17,1.3662,1.3561,0.7447828331244006,1.354320000000002,1.3556599999999996,1.3367350000000002,1.3216441666666665,1.354351640508827,1.3540063273983467,1.33789492107865,1.3275140209291314
2013-10-18,1.3684,1.3662,0.161030595813203,1.356920000000002,1.3563399999999994,1.337501666666667,1.3220366666666665,1.3583010936725515,1.3562233587804653,1.3388229564531204,1.3281534585997243
2013-10-21,1.3667,1.3684,-0.12423268050277951,1.3592800000000018,1.3572499999999994,1.3382083333333337,1.3225116666666668,1.3616673957817012,1.3584372935476532,1.3397926955858048,1.3288186906889852
2013-10-22,1.3674,1.3667,0.05121826296919023,1.3613400000000018,1.3581999999999994,1.3388700000000002,1.3229783333333336,1.3633449305211343,1.3599396038117162,1.3406749022879094,1.329444828032969
2013-10-23,1.3752,1.3674,0.5704256252742452,1.3649600000000022,1.3591799999999994,1.3395200000000003,1.3234508333333335,1.364696620347423,1.3612960394823133,1.341551134999781,1.3300721862473
2013-10-24,1.3805,1.3752,0.3853984874927343,1.368780000000002,1.3615499999999994,1.3403150000000004,1.3239650000000003,1.368197746898282,1.3638240323037107,1.3426543764751981,1.3308181005242044
2013-10-25,1.3777,1.3805,-0.20282506338284212,1.371640000000002,1.3642799999999995,1.3412633333333337,1.3245175000000002,1.3722984979321882,1.366856026430309,1.3438952165907654,1.331639288945292
2013-10-28,1.3784,1.3777,0.05080931988097155,1.373500000000002,1.3663899999999995,1.3422200000000004,1.3251750000000004,1.374098998621459,1.3688276579884344,1.3450035701451666,1.332400623012312
2013-10-29,1.3768,1.3784,-0.11607661056297489,1.375840000000002,1.3685899999999993,1.3430983333333337,1.3258508333333336,1.3755326657476394,1.370568083808719,1.3460985350584398,1.3331609432931002
2013-10-30,1.3755,1.3768,-0.09442184776293426,1.3777200000000018,1.3713399999999993,1.343911666666667,1.3265100000000003,1.3759551104984262,1.371701159479861,1.3471051404663599,1.3338822500155283
2013-10-31,1.3641,1.3755,-0.8287895310795969,1.377780000000002,1.3732799999999994,1.344661666666667,1.3272525000000004,1.3758034069989509,1.3723918577562497,1.3480361194674628,1.3345701467094866
2013-11-01,1.3505,1.3641,-0.9969943552525515,1.3745000000000023,1.3730699999999996,1.3451300000000004,1.327878333333334,1.371902271332634,1.3708842472551135,1.348562804075087,1.3350582434580902
2013-11-04,1.3506,1.3505,0.007404664938910698,1.3690600000000024,1.3712799999999996,1.3453500000000003,1.328408333333334,1.3647681808884229,1.3671780204814563,1.348626318695576,1.3353134791034111
2013-11-05,1.3494,1.3506,-0.08884940026655486,1.3635000000000024,1.3696699999999997,1.345726666666667,1.3289525000000006,1.3600454539256153,1.3641638349393734,1.3486910295580161,1.3355661488702968
2013-11-06,1.3517,1.3494,0.17044612420334734,1.3580200000000024,1.3678699999999995,1.346066666666667,1.329475833333334,1.3564969692837436,1.3614795013140326,1.3487142744905403,1.3357948075666557
2013-11-07,1.3365,1.3517,-1.1245098764518666,1.3532600000000026,1.3655199999999996,1.3465233333333337,1.329970833333334,1.3548979795224958,1.3597014101660267,1.3488121671301947,1.3360577033093557
2013-11-08,1.3431,1.3365,0.49382716049382264,1.3477400000000024,1.3611199999999994,1.3466366666666671,1.3303683333333338,1.348765319681664,1.355482971954022,1.3484084895193684,1.3360650139984573
2013-11-11,1.3394,1.3431,-0.2754820936639146,1.3462600000000022,1.3576599999999996,1.3467883333333337,1.3307783333333338,1.3468768797877761,1.3532315225078362,1.3482344406826678,1.3361812947588134
2013-11-12,1.3432,1.3394,0.28370912348813093,1.3440200000000022,1.3537599999999994,1.3468716666666671,1.3311575000000004,1.3443845865251842,1.3507167002336842,1.3479447868897934,1.3362344964983373
2013-11-13,1.3415,1.3432,-0.12656343061346298,1.342780000000002,1.3503999999999994,1.3469383333333336,1.3315691666666671,1.3439897243501229,1.3493500274639234,1.3477892201065214,1.3363496287876209
2013-11-14,1.3436,1.3415,0.15654118524040186,1.3407400000000018,1.3469999999999993,1.3469900000000001,1.3319550000000004,1.3431598162334153,1.34792274974321,1.3475830161686027,1.3364347588903047
2013-11-15,1.346,1.3436,0.17862459065199315,1.3421600000000018,1.3449499999999994,1.3471783333333331,1.3323650000000005,1.3433065441556102,1.3471367952444444,1.3474524254745501,1.336553192627655
2013-11-18,1.3517,1.346,0.4234769687964202,1.342740000000002,1.3444999999999994,1.3473533333333334,1.3327433333333338,1.344204362770407,1.3469301051999998,1.3474048049671878,1.3367093382040576
2013-11-19,1.3502,1.3517,-0.11097136938668603,1.345200000000002,1.3446099999999992,1.347613333333333,1.3331675000000005,1.3467029085136046,1.3477973587999998,1.3475456310338374,1.336957117737875
2013-11-20,1.3527,1.3502,0.18515775440675059,1.3466000000000022,1.3446899999999993,1.3478866666666667,1.333509166666667,1.3478686056757365,1.3482342026545453,1.3476326595245314,1.337176008353778
2013-11-21,1.3472,1.3527,-0.4065942189694729,1.3488400000000023,1.3447899999999993,1.3481866666666666,1.3338925000000004,1.349479070450491,1.3490461658082642,1.3477988018352025,1.3374326032570214
2013-11-22,1.3518,1.3472,0.3414489311163849,1.349560000000002,1.3458599999999994,1.34853,1.3341875,1.3487193803003275,1.3487104992976706,1.3477791689881466,1.3375940478312858
2013-11-25,1.3514,1.3518,-0.029590176061544307,1.350720000000002,1.3467299999999995,1.3490016666666667,1.3344025000000002,1.3497462535335516,1.3492722266980939,1.3479109995131253,1.3378288569580414
2013-11-26,1.3547,1.3514,0.2441912091164778,1.3506600000000017,1.3479299999999994,1.3495133333333333,1.334656666666667,1.3502975023557011,1.3496590945711675,1.3480253929717114,1.338053173371958
2013-11-27,1.3596,1.3547,0.3617036982357647,1.3515600000000019,1.3490799999999994,1.3501383333333332,1.3348850000000003,1.3517650015704676,1.3505756228309553,1.3482442325464092,1.3383283275310993
2013-11-28,1.3592,1.3596,-0.029420417769929093,1.3529400000000016,1.3508899999999995,1.3508466666666665,1.3351508333333337,1.354376667713645,1.3522164186798726,1.3486165527907892,1.3386799254231472
2013-11-29,1.3611,1.3592,0.13978811065332644,1.3553400000000015,1.3524499999999995,1.3514966666666666,1.335381666666667,1.35598444514243,1.3534861607380775,1.3489635510599436,1.3390191002095415
2013-12-02,1.3536,1.3611,-0.5510249063257705,1.3572000000000015,1.3539599999999994,1.3523199999999997,1.3356383333333335,1.3576896300949535,1.354870495149336,1.3493614674186338,1.339384073759797
2013-12-03,1.3578,1.3536,0.31028368794326106,1.3576400000000013,1.3541499999999995,1.3528899999999997,1.335804166666667,1.3563264200633025,1.3546394960312746,1.34950043569999,1.3396190477472385
2013-12-04,1.3592,1.3578,0.10310796877302018,1.3582600000000011,1.3549099999999996,1.3534533333333332,1.335974166666667,1.356817613375535,1.3552141331164975,1.3497725525622855,1.3399195593547222
2013-12-05,1.3594,1.3592,0.014714537963506327,1.3581800000000013,1.3555599999999994,1.353993333333333,1.3361291666666668,1.3576117422503566,1.355938836186225,1.3500816491995875,1.3402382443240657
2013-12-06,1.3661,1.3594,0.4928644990437069,1.358220000000001,1.3567799999999994,1.3544999999999996,1.3364575000000003,1.3582078281669046,1.3565681386978206,1.3503871688979616,1.3405549675583788
2013-12-09,1.3722,1.3661,0.4465266085938067,1.359220000000001,1.3582099999999993,1.3551099999999998,1.3368583333333333,1.3608385521112698,1.3583012043891258,1.3509023436881922,1.3409771994995625
2013-12-10,1.375,1.3722,0.20405188747995287,1.3629400000000007,1.3602899999999993,1.3557183333333331,1.3373883333333332,1.3646257014075134,1.3608282581365576,1.351600627501694,1.3414932788466774
2013-12-11,1.3767,1.375,0.12363636363636617,1.3663800000000008,1.3623199999999993,1.3563749999999999,1.3379016666666665,1.3680838009383423,1.3634049384753653,1.3523678200426221,1.3420471089483852
